row_id,query_uid,hinglish_query,devanagari_transliteration,normalized_query,category,search_intent,search_volume_monthly,keyword_difficulty,cpc_inr,competition_score,serp_feature,avg_position,impressions_monthly,clicks_pct,platform_source,target_region,primary_device,language_mix_type,has_slang,has_roman_hindi,base_query_en,year_tagged,is_question_query,word_count
3886,4D59198F,budget backpacking india sair,budget backpacking india sair,budget backpacking india sair,Travel,Navigational,59419,31,2.19,0.96,Knowledge Panel,6.4,475135,0.36,Flipkart Search,Gujarat,Mobile,English-dominant Hinglish,True,True,budget backpacking india,,False,4
3887,BCD60E59,kya kerala tour plan 5 din sahi hai,क्या kerala tour plan 5 din sahi है,kya kerala tour plan 5 din sahi hai,Travel,Navigational,8393,25,3.42,0.19,Local Pack,32.5,20957,0.73,Zepto,North India,Desktop,English-dominant Hinglish,False,True,kerala tour plan 5 din,2025,True,8
3888,ABA73E80,char yatra yatra registration,char yatra yatra registration,char yatra yatra registration,Travel,Navigational,1730,25,1.45,0.94,Local Pack,32.9,12500,0.78,Amazon India,South India,Mobile,Hinglish,True,False,char dham yatra registration,,False,4
3889,DB7D7F5D,kedarnath yatra kaise karein mast jagah,kedarnath yatra कैसे करें mast jagah,kedarnath yatra kaifrom karo mast jagah,Travel,Commercial Investigation,44414,61,2.8,0.15,Featured Snippet,30.6,230884,0.55,Amazon India,Delhi NCR,Desktop,Hinglish,True,True,kedarnath yatra kaise karein,2025,False,6
3890,0C6A3565,best hill station india safar,बेस्ट hill station india safar,best hill station india safar,Travel,Navigational,29012,11,3.97,0.11,Video Carousel,17.7,125520,0.56,Swiggy,UP & Bihar,Mobile,Hinglish,True,False,best hill station india mein,2024,False,5
3891,B44BADBF,goa mein ghumne ki jagah,goa में ghumne की jagah,goa me ghumne ki jagah,Travel,Navigational,53294,48,3.45,0.58,Featured Snippet,9.0,200140,0.52,Flipkart Search,Pan India,Mobile,Hindi-dominant Hinglish,False,True,goa mein ghumne ki jagah,2024,False,5
3892,28D32369,manali snowfall kab hota hai ghoomna,manali snowfall कब होता है ghoomna,manali snowfall kab hota hai ghoomna,Travel,Informational,6712,39,0.65,0.52,Knowledge Panel,26.6,21481,0.75,Amazon India,South India,Mobile,Hindi-dominant Hinglish,True,True,manali snowfall kab hota hai,2025,False,6
3893,1156625E,manali snowfall kab hota hai 2024,manali snowfall कब होता है 2024,manali snowfall kab hota hai 2024,Travel,Informational,65776,41,0.27,0.4,Video Carousel,36.4,200011,0.61,Nykaa,Tamil Nadu,Mobile,Hindi-dominant Hinglish,False,True,manali snowfall kab hota hai,2024,False,6
3894,80512BC9,varanasi mein safar rukein,varanasi में safar rukein,varanasi me safar rukein,Travel,Commercial Investigation,69291,41,4.03,0.24,Local Pack,19.4,228574,0.63,Flipkart Search,North India,Tablet,Hinglish,True,True,varanasi mein kahan rukein,2024,False,4
3895,6CF289FF,rajasthan tour package details safar,rajasthan tour package details safar,rajasthan tour package details safar,Travel,Informational,13078,3,0.61,0.49,Knowledge Panel,31.9,63789,0.49,Flipkart Search,Pan India,Tablet,Hindi-dominant Hinglish,True,True,rajasthan tour package details,2025,False,5
3896,A5CCD659,mast jagah backpacking india,mast jagah backpacking india,mast jagah backpacking india,Travel,Commercial Investigation,15051,83,3.17,0.77,Image Pack,25.2,79202,0.39,Nykaa,South India,Mobile,English-dominant Hinglish,True,True,budget backpacking india,2024,False,4
3897,19168D21,rajasthan tour package details,rajasthan tour package details,rajasthan tour package details,Travel,Transactional,32966,72,1.0,0.46,Image Pack,18.3,75020,0.64,Google India,Tamil Nadu,Desktop,Hinglish,False,True,rajasthan tour package details,2024,False,4
3898,442A5A25,flight ticket sasta trip pe milega,flight ticket sasta trip पे milega,flight ticket sasta trip par milega,Travel,Commercial Investigation,61191,62,1.6,0.17,None,35.0,343417,0.53,Meesho,Pan India,Mobile,English-dominant Hinglish,True,True,flight ticket sasta kahan milega,,False,6
3899,CC441AEC,passport kaise banayein online darshan,passport कैसे banayein ऑनलाइन darshan,passport kaifrom banayein online darshan,Travel,Commercial Investigation,16163,46,2.09,0.76,People Also Ask,2.3,36404,0.61,Amazon India,Pan India,Tablet,English-dominant Hinglish,True,True,passport kaise banayein online,2024,False,5
3900,F3108C0A,kya manali snowfall kab hota hai sahi hai,क्या manali snowfall कब होता है sahi है,kya manali snowfall kab hota hai sahi hai,Travel,Informational,74315,3,4.33,0.5,Knowledge Panel,15.5,412157,0.49,Swiggy,Pan India,Tablet,Hindi-dominant Hinglish,False,True,manali snowfall kab hota hai,2025,True,8
3901,36C92A7F,kerala tour yatra 5 din,kerala tour yatra 5 din,kerala tour yatra 5 din,Travel,Transactional,5044,72,2.45,0.93,Featured Snippet,43.3,8453,0.62,JioSaavn,Tamil Nadu,Mobile,Hinglish,True,True,kerala tour plan 5 din,,False,5
3902,B24587F5,rajasthan tour package details hindi mein,rajasthan tour package details hindi में,rajasthan tour package details hindi me,Travel,Navigational,2334,67,2.96,0.36,Image Pack,28.0,15820,0.39,Nykaa,Pan India,Tablet,English-dominant Hinglish,False,True,rajasthan tour package details,2024,False,6
3903,BE4A6072,mumbai se goa road trip 2024,mumbai से goa road trip 2024,mumbai from goa road trip 2024,Travel,Navigational,72253,40,1.03,0.9,Featured Snippet,24.8,522271,0.84,Meesho,Gujarat,Mobile,Hindi-dominant Hinglish,False,True,mumbai se goa road trip,,False,6
3904,1F0663F9,manali snowfall kab safar hai,manali snowfall कब safar है,manali snowfall kab safar hai,Travel,Navigational,18795,81,1.61,0.38,Image Pack,32.6,49082,0.42,YouTube,West Bengal,Desktop,Hindi-dominant Hinglish,True,True,manali snowfall kab hota hai,,False,5
3905,92679928,manali snowfall kab hota hai hindi mein,manali snowfall कब होता है hindi में,manali snowfall kab hota hai hindi me,Travel,Transactional,46800,42,3.64,0.13,Local Pack,13.4,281531,0.8,JioSaavn,Rajasthan,Mobile,Hindi-dominant Hinglish,False,True,manali snowfall kab hota hai,2024,False,7
3906,25A6264F,himachal road trip plan,himachal road trip plan,himachal road trip plan,Travel,Commercial Investigation,75441,4,4.49,0.61,Knowledge Panel,1.1,451564,0.61,Amazon India,Delhi NCR,Mobile,Hinglish,False,False,himachal road trip plan,2024,False,4
3907,57E06EFA,rajasthan tour darshan details,rajasthan tour darshan details,rajasthan tour darshan details,Travel,Navigational,24422,16,3.49,0.24,Knowledge Panel,26.7,146729,0.75,Swiggy,Pan India,Tablet,Hinglish,True,False,rajasthan tour package details,,False,4
3908,4F79212A,andaman nicobar safar kitna kharch,andaman nicobar safar कितना kharch,andaman nicobar safar kitna kharch,Travel,Informational,79746,93,2.16,0.67,Knowledge Panel,38.3,339123,0.38,Flipkart Search,Gujarat,Mobile,Hinglish,True,True,andaman nicobar trip kitna kharch,2024,False,5
3909,7478F562,char dham yatra registration,char dham yatra registration,char dham yatra registration,Travel,Informational,68814,37,0.54,0.55,None,10.2,309860,0.68,Nykaa,UP & Bihar,Tablet,English-dominant Hinglish,True,False,char dham yatra registration,2024,False,4
3910,E2DF69ED,himachal road trip plan sair,himachal road trip plan sair,himachal road trip plan sair,Travel,Commercial Investigation,31849,71,1.8,0.23,People Also Ask,49.5,117047,0.54,JioSaavn,Gujarat,Tablet,Hindi-dominant Hinglish,True,False,himachal road trip plan,,False,5
3911,EEA13BD0,trip pe tatkal booking tips,trip पे tatkal booking tips,trip par tatkal booking tips,Travel,Informational,61875,21,3.87,0.18,None,41.8,211358,0.83,Amazon India,Maharashtra,Desktop,English-dominant Hinglish,True,True,irctc tatkal booking tips,,False,5
3912,5FBAB833,budget mein honeymoon destination india hindi mein,budget में honeymoon destination india hindi में,budget me honeymoon destination india hindi me,Travel,Commercial Investigation,27882,71,4.09,0.15,Image Pack,24.3,60664,0.78,YouTube,UP & Bihar,Mobile,English-dominant Hinglish,False,True,budget mein honeymoon destination india,2025,False,7
3913,083383AF,solo travel tips india mast jagah,solo travel tips india mast jagah,solo travel tips india mast jagah,Travel,Commercial Investigation,43237,90,0.63,0.9,None,2.7,96013,0.44,Meesho,Maharashtra,Desktop,Hinglish,True,False,solo travel tips india,,False,6
3914,1139E956,char dham sair registration,char dham sair registration,char dham sair registration,Travel,Navigational,26379,29,3.82,0.45,Image Pack,32.9,123714,0.63,Nykaa,Delhi NCR,Mobile,Hinglish,True,False,char dham yatra registration,2024,False,4
3915,DE913564,solo travel tips india,solo travel tips india,solo travel tips india,Travel,Informational,72429,77,1.09,0.62,Knowledge Panel,17.0,311940,0.74,JioSaavn,Gujarat,Tablet,Hindi-dominant Hinglish,False,False,solo travel tips india,2024,False,4
3916,649ABFA5,varanasi mein kahan rukein sair,varanasi में कहाँ rukein sair,varanasi me kahan rukein sair,Travel,Commercial Investigation,55600,68,2.36,0.17,Video Carousel,48.0,279349,0.8,JioSaavn,North India,Tablet,Hinglish,True,True,varanasi mein kahan rukein,2025,False,5
3917,A216176D,kedarnath yatra kaise darshan,kedarnath yatra कैसे darshan,kedarnath yatra kaifrom darshan,Travel,Transactional,1578,48,3.42,0.91,Local Pack,5.8,11566,0.35,Zepto,Tamil Nadu,Mobile,Hinglish,True,True,kedarnath yatra kaise karein,2025,False,4
3918,5CC96449,kedarnath yatra kaise karein,kedarnath yatra कैसे करें,kedarnath yatra kaifrom karo,Travel,Informational,63481,38,2.72,0.23,None,24.7,192069,0.5,Swiggy,UP & Bihar,Mobile,Hinglish,True,True,kedarnath yatra kaise karein,2025,False,4
3919,756DF374,shimla manali kab jayein sair,shimla manali कब jayein sair,shimla manali kab jayein sair,Travel,Transactional,19290,26,0.16,0.15,None,45.8,49825,0.77,Swiggy,Gujarat,Mobile,English-dominant Hinglish,True,True,shimla manali kab jayein,,False,5
3920,526E22F9,kya mumbai se goa road trip sahi hai,क्या mumbai से goa road trip sahi है,kya mumbai from goa road trip sahi hai,Travel,Transactional,31889,16,3.97,0.69,None,19.1,138081,0.82,Zepto,West Bengal,Mobile,English-dominant Hinglish,False,True,mumbai se goa road trip,,True,8
3921,664C81A8,mast jagah manali kab jayein,mast jagah manali कब jayein,mast jagah manali kab jayein,Travel,Transactional,47039,50,1.0,0.22,Knowledge Panel,3.8,159861,0.41,Zepto,Tamil Nadu,Desktop,Hinglish,True,True,shimla manali kab jayein,2024,False,5
3922,DC9730D5,oyo vs makemytrip hotel booking,oyo vs makemytrip hotel booking,oyo vs makemytrip hotel booking,Travel,Navigational,33387,19,1.77,0.6,People Also Ask,1.9,74277,0.3,JioSaavn,Delhi NCR,Desktop,Hindi-dominant Hinglish,False,True,oyo vs makemytrip hotel booking,2025,False,5
3923,EBF7457B,atm abroad kaise use karein mast jagah,atm abroad कैसे use करें mast jagah,atm abroad kaifrom ufrom karo mast jagah,Travel,Commercial Investigation,40506,44,2.97,0.51,Featured Snippet,20.1,105275,0.73,YouTube,UP & Bihar,Mobile,English-dominant Hinglish,True,True,atm abroad kaise use karein,2025,False,7
3924,4948262A,solo trip pe tips india,solo trip पे tips india,solo trip par tips india,Travel,Commercial Investigation,41645,83,3.41,0.38,Knowledge Panel,23.5,264127,0.68,Zepto,Pan India,Desktop,Hinglish,True,True,solo travel tips india,2024,False,5
3925,8301CA15,manali snowfall kab sair hai,manali snowfall कब sair है,manali snowfall kab sair hai,Travel,Informational,3155,60,0.52,0.48,People Also Ask,4.8,7470,0.56,Meesho,West Bengal,Mobile,Hinglish,True,True,manali snowfall kab hota hai,2025,False,5
3926,8555506F,rajasthan tour package details trip pe,rajasthan tour package details trip पे,rajasthan tour package details trip par,Travel,Informational,89345,38,3.57,0.99,Video Carousel,38.0,690125,0.62,Google India,Tamil Nadu,Desktop,Hindi-dominant Hinglish,True,True,rajasthan tour package details,2025,False,6
3927,3790EAD0,varanasi mast jagah kahan rukein,varanasi mast jagah कहाँ rukein,varanasi mast jagah kahan rukein,Travel,Transactional,68545,11,3.12,0.85,Video Carousel,20.4,177835,0.51,Amazon India,Delhi NCR,Desktop,Hindi-dominant Hinglish,True,True,varanasi mein kahan rukein,,False,5
3928,A5A7A3DA,goa mein ghumne ki jagah ghoomna,goa में ghumne की jagah ghoomna,goa me ghumne ki jagah ghoomna,Travel,Navigational,74663,50,1.87,0.97,People Also Ask,18.3,238636,0.3,Zepto,Gujarat,Mobile,Hinglish,True,True,goa mein ghumne ki jagah,,False,6
3929,843FA163,darshan se goa road trip,darshan से goa road trip,darshan from goa road trip,Travel,Commercial Investigation,64798,64,3.49,0.41,None,47.2,263939,0.74,Amazon India,Pan India,Desktop,English-dominant Hinglish,True,True,mumbai se goa road trip,,False,5
3930,6A8D3F52,thailand trip planning hindi ghoomna,thailand trip planning hindi ghoomna,thailand trip planning hindi ghoomna,Travel,Informational,78517,22,1.6,0.44,Knowledge Panel,48.1,523645,0.49,YouTube,North India,Desktop,English-dominant Hinglish,True,True,thailand trip planning hindi,,False,5
3931,7D477B92,best hill station india trip pe,बेस्ट hill station india trip पे,best hill station india trip par,Travel,Informational,18550,59,3.02,0.71,Knowledge Panel,22.2,113088,0.31,JioSaavn,Gujarat,Mobile,Hindi-dominant Hinglish,True,True,best hill station india mein,2025,False,6
3932,641EA13F,himachal road trip ghoomna,himachal road trip ghoomna,himachal road trip ghoomna,Travel,Navigational,79869,29,4.06,0.95,Image Pack,47.7,618681,0.61,Meesho,Pan India,Mobile,English-dominant Hinglish,True,False,himachal road trip plan,,False,4
3933,97735810,kerala tour plan 5 din mast jagah,kerala tour plan 5 din mast jagah,kerala tour plan 5 din mast jagah,Travel,Informational,50601,26,3.82,0.97,Local Pack,23.1,352079,0.41,YouTube,Maharashtra,Desktop,English-dominant Hinglish,True,True,kerala tour plan 5 din,2025,False,7
3934,02EFDA9D,kedarnath ghoomna kaise karein,kedarnath ghoomna कैसे करें,kedarnath ghoomna kaifrom karo,Travel,Navigational,10766,39,3.69,0.45,Featured Snippet,21.5,32252,0.82,YouTube,North India,Tablet,Hinglish,True,True,kedarnath yatra kaise karein,2025,False,4
3935,4DE3809D,thailand trip planning hindi safar,thailand trip planning hindi safar,thailand trip planning hindi safar,Travel,Transactional,23024,87,1.1,0.41,People Also Ask,33.7,121953,0.7,Nykaa,North India,Mobile,Hindi-dominant Hinglish,True,True,thailand trip planning hindi,2025,False,5
3936,E503EE7B,shimla manali kab safar,shimla manali कब safar,shimla manali kab safar,Travel,Informational,25117,65,3.94,0.42,Featured Snippet,2.0,65094,0.38,Zepto,North India,Mobile,Hinglish,True,True,shimla manali kab jayein,2025,False,4
3937,0CACC7B3,passport kaise banayein online safar,passport कैसे banayein ऑनलाइन safar,passport kaifrom banayein online safar,Travel,Commercial Investigation,55558,93,1.89,0.78,Knowledge Panel,12.9,210938,0.51,YouTube,UP & Bihar,Tablet,Hindi-dominant Hinglish,True,True,passport kaise banayein online,2024,False,5
3938,9A6ACD9A,trip pe trip ke liye visa kaise milega,trip पे trip के liye visa कैसे milega,trip par trip ke liye visa kaifrom milega,Travel,Informational,59840,30,0.96,0.12,None,22.7,105318,0.41,Swiggy,Delhi NCR,Desktop,Hindi-dominant Hinglish,True,True,foreign trip ke liye visa kaise milega,2024,False,8
3939,4FF81687,varanasi mein kahan rukein darshan,varanasi में कहाँ rukein darshan,varanasi me kahan rukein darshan,Travel,Commercial Investigation,84669,48,1.15,0.25,Local Pack,41.0,330280,0.73,YouTube,Delhi NCR,Desktop,Hinglish,True,True,varanasi mein kahan rukein,,False,5
3940,D1224B73,rajasthan trip pe package details,rajasthan trip पे package details,rajasthan trip par package details,Travel,Commercial Investigation,70341,71,0.11,0.86,None,18.9,180469,0.41,Flipkart Search,Pan India,Tablet,English-dominant Hinglish,True,True,rajasthan tour package details,2024,False,5
3941,7C8B4B1A,travel insurance lena chahiye kya hindi mein,travel insurance lena chahiye क्या hindi में,travel insurance lena chahiye kya hindi me,Travel,Transactional,222,80,2.41,0.15,Local Pack,27.8,843,0.46,Amazon India,Gujarat,Desktop,English-dominant Hinglish,False,True,travel insurance lena chahiye kya,2024,False,7
3942,34CA2BA1,varanasi mein kahan rukein trip pe,varanasi में कहाँ rukein trip पे,varanasi me kahan rukein trip par,Travel,Informational,13095,17,3.55,0.19,Image Pack,10.6,29890,0.85,Swiggy,Pan India,Mobile,Hindi-dominant Hinglish,True,True,varanasi mein kahan rukein,2025,False,6
3943,3B15AB05,train ticket book karne ka tarika 2024,train ticket book karne का tarika 2024,train ticket book karne ka tarika 2024,Travel,Navigational,9786,5,0.46,0.78,Featured Snippet,39.6,23458,0.67,YouTube,West Bengal,Mobile,Hindi-dominant Hinglish,False,True,train ticket book karne ka tarika,,False,7
